OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment,Revenue
ORD100548,2024-08-17,CUST1128,Anika Malhotra,North,Furniture,Office Chair,2,196.79,N. Joshi,UPI,New,393.58
ORD100453,2024-07-03,CUST1033,Navya Reddy,South,Office Supplies,Pen Set,2,420.64,P. Iyer,Debit Card,New,841.28
ORD100606,2025-04-29,CUST1186,Pari Malhotra,East,Office Supplies,Whiteboard,2,366.78,A. Sharma,Net Banking,Returning,733.56
ORD101488,2024-11-08,CUST1228,Riya Sharma,East,Software,Cloud Backup Plan,1,167.64,S. Khan,UPI,New,167.64
ORD101413,2024-01-09,CUST1153,Diya Iyer,South,Software,Project Mgmt Tool,1,301.19,P. Iyer,Credit Card,New,301.19
ORD100598,2024-10-21,CUST1178,Reyansh Patel,East,Office Supplies,Desk Organizer,1,89.8,N. Joshi,Debit Card,New,89.8
ORD100687,2024-12-13,CUST1267,Reyansh Sharma,North,Office Supplies,Whiteboard,1,196.16,A. Sharma,Net Banking,Returning,196.16
ORD100893,2024-02-20,CUST1053,Ayaan Khan,South,Furniture,Standing Desk,1,199.52,N. Joshi,UPI,Returning,199.52
ORD100570,2024-11-20,CUST1150,Arjun Malhotra,South,Furniture,Office Chair,4,124.16,R. Verma,UPI,New,496.64
ORD101069,2025-05-13,CUST1229,Arjun Sharma,South,Office Supplies,Desk Organizer,2,331.16,A. Sharma,UPI,Returning,662.32
ORD100061,2025-04-09,CUST1061,Vihaan Singh,North,Software,Antivirus License,4,267.6,S. Khan,Wallet,Returning,1070.4
ORD101118,2025-09-16,CUST1278,Diya Sharma,North,Office Supplies,Pen Set,4,180.75,R. Verma,Debit Card,New,723.0
ORD100536,2025-03-17,CUST1116,Ishaan Khan,North,Furniture,Standing Desk,2,427.16,A. Sharma,Wallet,New,854.32
ORD101105,2024-04-01,CUST1265,Kavya Reddy,West,Furniture,Desk Lamp,2,178.46,P. Iyer,Credit Card,New,356.92
ORD100244,2024-07-01,CUST1244,Diya Khan,West,Software,Cloud Backup Plan,5,81.2,R. Verma,Debit Card,Returning,406.0
ORD100025,2024-02-17,CUST1025,Ishaan Singh,East,Electronics,Mechanical Keyboard,5,278.18,M. Gupta,Debit Card,Returning,1390.9
ORD100222,2025-10-10,CUST1222,Ananya Verma,West,Software,Project Mgmt Tool,5,210.17,A. Sharma,Wallet,New,1050.85
ORD101167,2025-08-24,CUST1327,Ishaan Singh,West,Software,Antivirus License,4,286.06,M. Gupta,Wallet,New,1144.24
ORD100105,2024-07-22,CUST1105,Ananya Joshi,South,Software,Cloud Backup Plan,1,28.02,S. Khan,Debit Card,New,28.02
ORD100673,2024-10-07,CUST1253,Saanvi Sharma,East,Furniture,Filing Cabinet,1,389.53,S. Khan,Debit Card,Returning,389.53
ORD100642,2025-01-06,CUST1222,Ananya Patel,South,Furniture,Bookshelf,5,287.62,A. Sharma,Debit Card,New,1438.1
ORD100867,2025-12-03,CUST1027,Arjun Kumar,North,Office Supplies,Notebook Pack,1,25.87,M. Gupta,Credit Card,New,25.87
ORD100665,2024-10-04,CUST1245,Aadhya Kumar,West,Furniture,Office Chair,3,257.2,M. Gupta,Net Banking,Returning,771.6
ORD100509,2025-12-06,CUST1089,Vivaan Reddy,West,Furniture,Standing Desk,2,448.61,S. Khan,Net Banking,Returning,897.22
ORD100131,2025-10-19,CUST1131,Myra Gupta,East,Office Supplies,Pen Set,1,378.87,A. Sharma,UPI,New,378.87
ORD101097,2024-03-14,CUST1257,Riya Patel,East,Furniture,Office Chair,4,85.14,S. Khan,Debit Card,Returning,340.56
ORD100444,2024-09-18,CUST1024,Vihaan Joshi,West,Electronics,Wireless Mouse,1,143.6,P. Iyer,Debit Card,New,143.6
ORD100748,2024-02-10,CUST1328,Navya Iyer,North,Furniture,Desk Lamp,5,384.69,N. Joshi,UPI,New,1923.45
ORD100508,2024-09-05,CUST1088,Ananya Agarwal,North,Software,VPN Subscription,1,182.73,P. Iyer,Debit Card,Returning,182.73
ORD100075,2025-06-06,CUST1075,Sai Verma,East,Office Supplies,Sticky Notes,3,163.19,A. Sharma,Debit Card,Returning,489.57
ORD100036,2024-08-05,CUST1036,Aarav Khan,South,Software,Cloud Backup Plan,2,158.43,A. Sharma,Wallet,New,316.86
ORD100057,2025-06-11,CUST1057,Reyansh Reddy,East,Furniture,Standing Desk,1,407.3,M. Gupta,Net Banking,New,407.3
ORD100196,2024-08-21,CUST1196,Myra Chopra,East,Furniture,Bookshelf,2,438.6,S. Khan,Wallet,New,877.2
ORD101563,2024-07-29,CUST1303,Diya Agarwal,East,Software,VPN Subscription,2,145.48,N. Joshi,Credit Card,New,290.96
ORD100820,2024-05-20,CUST1400,Diya Iyer,South,Software,VPN Subscription,3,293.3,A. Sharma,Net Banking,New,879.9
ORD100977,2024-08-29,CUST1137,Vivaan Singh,South,Software,Antivirus License,1,368.09,A. Sharma,Net Banking,New,368.09
ORD100824,2024-09-16,CUST1404,Sai Chopra,North,Electronics,Mechanical Keyboard,1,194.49,P. Iyer,Net Banking,Returning,194.49
ORD100477,2025-05-29,CUST1057,Navya Reddy,East,Software,Project Mgmt Tool,2,97.15,M. Gupta,Debit Card,Returning,194.3
ORD100086,2024-09-19,CUST1086,Kavya Reddy,East,Office Supplies,Whiteboard,1,250.57,P. Iyer,Debit Card,Returning,250.57
ORD101492,2024-06-19,CUST1232,Diya Reddy,North,Office Supplies,Desk Organizer,3,89.62,N. Joshi,UPI,New,268.86
ORD100561,2025-10-02,CUST1141,Ishaan Gupta,North,Software,Antivirus License,2,398.91,R. Verma,Wallet,Returning,797.82
ORD100334,2025-11-05,CUST1334,Navya Gupta,East,Electronics,Wireless Mouse,3,365.07,M. Gupta,Credit Card,Returning,1095.21
ORD100975,2024-05-13,CUST1135,Pari Joshi,West,Furniture,Standing Desk,1,367.05,S. Khan,Credit Card,New,367.05
ORD101117,2024-04-01,CUST1277,Pari Sharma,East,Furniture,Filing Cabinet,5,401.06,P. Iyer,Debit Card,Returning,2005.3
ORD101280,2025-02-28,CUST1020,Vivaan Iyer,East,Furniture,Desk Lamp,2,308.44,M. Gupta,UPI,Returning,616.88
ORD100708,2025-09-14,CUST1288,Arjun Mehta,West,Software,Cloud Backup Plan,4,121.73,R. Verma,Wallet,New,486.92
ORD101039,2025-05-13,CUST1199,Anika Patel,North,Furniture,Bookshelf,2,320.08,M. Gupta,Debit Card,New,640.16
ORD101459,2024-01-08,CUST1199,Aarav Agarwal,East,Electronics,Mechanical Keyboard,1,399.61,R. Verma,Wallet,New,399.61
ORD101259,2024-05-23,CUST1419,Kavya Khan,East,Electronics,Webcam HD,5,275.62,R. Verma,Debit Card,New,1378.1
ORD100538,2024-07-25,CUST1118,Navya Patel,West,Electronics,Webcam HD,1,64.5,M. Gupta,Net Banking,Returning,64.5
ORD101160,2025-10-17,CUST1320,Aditya Malhotra,West,Office Supplies,Notebook Pack,5,226.64,N. Joshi,Debit Card,Returning,1133.2
ORD100888,2024-09-10,CUST1048,Sai Reddy,West,Electronics,USB-C Hub,3,82.42,N. Joshi,Credit Card,Returning,247.26
ORD101251,2024-08-31,CUST1411,Diya Agarwal,North,Office Supplies,Notebook Pack,2,122.5,R. Verma,Net Banking,New,245.0
ORD100736,2025-01-29,CUST1316,Arjun Reddy,South,Software,Cloud Backup Plan,2,440.95,R. Verma,Debit Card,Returning,881.9
ORD100418,2024-03-11,CUST1418,Myra Kumar,East,Software,Antivirus License,4,138.6,A. Sharma,Wallet,Returning,554.4
ORD101064,2024-09-01,CUST1224,Ayaan Iyer,South,Electronics,Mechanical Keyboard,5,171.56,S. Khan,Credit Card,New,857.8
ORD101512,2025-01-25,CUST1252,Diya Iyer,South,Office Supplies,Pen Set,2,423.46,R. Verma,Wallet,Returning,846.92
ORD101489,2024-07-19,CUST1229,Krishna Gupta,North,Software,Project Mgmt Tool,5,205.5,M. Gupta,Net Banking,Returning,1027.5
ORD100573,2024-03-30,CUST1153,Navya Malhotra,West,Software,Cloud Backup Plan,1,295.13,M. Gupta,Wallet,New,295.13
ORD100740,2025-06-21,CUST1320,Navya Agarwal,South,Furniture,Desk Lamp,3,246.44,R. Verma,Credit Card,New,739.32
ORD101374,2025-08-28,CUST1114,Kavya Kumar,North,Office Supplies,Whiteboard,4,135.57,A. Sharma,Debit Card,Returning,542.28
ORD100332,2024-12-05,CUST1332,Kavya Joshi,North,Electronics,27in Monitor,3,432.58,M. Gupta,Net Banking,Returning,1297.74
ORD101050,2025-10-07,CUST1210,Ananya Agarwal,South,Furniture,Standing Desk,4,412.43,S. Khan,Net Banking,New,1649.72
ORD100574,2025-01-25,CUST1154,Aadhya Singh,West,Electronics,USB-C Hub,2,386.5,S. Khan,UPI,Returning,773.0
ORD101389,2024-02-17,CUST1129,Aarav Verma,North,Software,Project Mgmt Tool,1,343.11,A. Sharma,Debit Card,New,343.11
ORD101268,2025-04-19,CUST1008,Diya Sharma,West,Office Supplies,Pen Set,2,127.95,R. Verma,Credit Card,New,255.9
ORD101179,2025-10-27,CUST1339,Sai Joshi,West,Software,Antivirus License,4,10.07,S. Khan,Net Banking,Returning,40.28
ORD101475,2025-05-12,CUST1215,Aarav Agarwal,South,Software,Cloud Backup Plan,5,313.01,R. Verma,Wallet,New,1565.05
ORD101308,2025-01-27,CUST1048,Riya Reddy,North,Office Supplies,Desk Organizer,2,24.37,A. Sharma,Net Banking,Returning,48.74
ORD101377,2025-04-08,CUST1117,Navya Mehta,South,Software,Cloud Backup Plan,3,74.18,P. Iyer,Credit Card,New,222.54
ORD101267,2025-02-13,CUST1007,Arjun Khan,North,Electronics,Webcam HD,4,57.02,S. Khan,UPI,New,228.08
ORD100008,2024-08-05,CUST1008,Myra Chopra,South,Electronics,Wireless Mouse,5,426.51,R. Verma,Wallet,New,2132.55
ORD101497,2025-05-20,CUST1237,Navya Patel,South,Office Supplies,Pen Set,2,156.33,M. Gupta,Debit Card,New,312.66
ORD101392,2025-09-28,CUST1132,Pari Joshi,West,Office Supplies,Sticky Notes,2,165.45,S. Khan,UPI,Returning,330.9
ORD100925,2024-02-07,CUST1085,Ananya Iyer,South,Furniture,Bookshelf,1,237.7,N. Joshi,Credit Card,Returning,237.7
ORD100304,2025-05-27,CUST1304,Arjun Khan,West,Electronics,Webcam HD,1,352.2,S. Khan,Net Banking,Returning,352.2
ORD101316,2025-06-28,CUST1056,Myra Mehta,East,Furniture,Bookshelf,2,43.33,M. Gupta,Wallet,Returning,86.66
ORD100878,2024-11-04,CUST1038,Ananya Nair,South,Software,Antivirus License,2,82.71,S. Khan,Debit Card,New,165.42
ORD100074,2025-09-24,CUST1074,Vihaan Iyer,West,Software,Cloud Backup Plan,3,46.95,M. Gupta,Credit Card,Returning,140.85
ORD101449,2024-02-23,CUST1189,Riya Patel,West,Office Supplies,Notebook Pack,2,72.34,M. Gupta,Debit Card,Returning,144.68
ORD100522,2024-10-15,CUST1102,Myra Verma,North,Furniture,Desk Lamp,1,404.28,P. Iyer,Wallet,Returning,404.28
ORD100335,2025-10-14,CUST1335,Aadhya Agarwal,North,Office Supplies,Whiteboard,2,263.37,A. Sharma,Credit Card,New,526.74
ORD100569,2024-06-13,CUST1149,Diya Iyer,East,Office Supplies,Desk Organizer,3,411.37,M. Gupta,Debit Card,New,1234.11
ORD100590,2024-08-19,CUST1170,Vihaan Patel,South,Electronics,Mechanical Keyboard,1,92.49,A. Sharma,Credit Card,Returning,92.49
ORD100088,2024-01-21,CUST1088,Riya Joshi,North,Electronics,Webcam HD,5,27.24,P. Iyer,Credit Card,Returning,136.2
ORD100848,2024-01-23,CUST1008,Pari Singh,West,Software,Antivirus License,3,166.91,S. Khan,Credit Card,Returning,500.73
ORD100217,2025-08-11,CUST1217,Anika Mehta,South,Furniture,Desk Lamp,5,160.82,M. Gupta,Wallet,New,804.1
ORD100712,2024-06-03,CUST1292,Krishna Joshi,West,Electronics,Webcam HD,2,34.9,S. Khan,Credit Card,New,69.8
ORD101109,2025-09-09,CUST1269,Ishaan Reddy,South,Furniture,Office Chair,2,376.53,P. Iyer,Debit Card,Returning,753.06
ORD100173,2024-05-13,CUST1173,Pari Reddy,North,Software,Antivirus License,2,123.36,N. Joshi,Net Banking,Returning,246.72
ORD100221,2024-06-17,CUST1221,Anika Patel,East,Furniture,Desk Lamp,1,371.25,R. Verma,Debit Card,New,371.25
ORD101411,2024-10-09,CUST1151,Kavya Reddy,East,Software,Antivirus License,4,180.57,R. Verma,Credit Card,New,722.28
ORD101451,2025-01-29,CUST1191,Vivaan Kumar,East,Electronics,USB-C Hub,1,311.7,A. Sharma,Net Banking,New,311.7
ORD101116,2024-08-25,CUST1276,Aadhya Singh,West,Office Supplies,Sticky Notes,4,230.96,M. Gupta,Credit Card,New,923.84
ORD100266,2024-03-14,CUST1266,Ananya Iyer,West,Office Supplies,Desk Organizer,1,159.88,M. Gupta,UPI,Returning,159.88
ORD100006,2025-03-21,CUST1006,Krishna Agarwal,East,Electronics,Webcam HD,5,9.43,R. Verma,Wallet,New,47.15
ORD101306,2024-10-27,CUST1046,Vivaan Singh,West,Office Supplies,Whiteboard,2,382.21,S. Khan,UPI,New,764.42
ORD101430,2025-01-01,CUST1170,Sai Joshi,South,Office Supplies,Pen Set,1,74.84,M. Gupta,Debit Card,New,74.84
ORD100738,2025-11-15,CUST1318,Myra Agarwal,East,Furniture,Bookshelf,2,35.9,R. Verma,Credit Card,New,71.8
ORD100138,2024-11-11,CUST1138,Ananya Patel,West,Office Supplies,Whiteboard,3,344.52,M. Gupta,Wallet,Returning,1033.56
ORD100163,2024-03-13,CUST1163,Saanvi Verma,East,Office Supplies,Whiteboard,3,420.79,P. Iyer,Wallet,New,1262.37
ORD101359,2025-05-23,CUST1099,Krishna Verma,East,Software,Cloud Backup Plan,3,97.52,M. Gupta,Wallet,New,292.56
ORD100594,2025-09-27,CUST1174,Ayaan Malhotra,South,Electronics,Mechanical Keyboard,4,91.08,M. Gupta,Credit Card,New,364.32
ORD101528,2025-10-28,CUST1268,Myra Nair,North,Electronics,27in Monitor,4,185.0,M. Gupta,UPI,New,740.0
ORD101432,2025-05-04,CUST1172,Diya Patel,East,Electronics,Webcam HD,2,8.21,R. Verma,Debit Card,New,16.42
ORD101561,2025-01-10,CUST1301,Ishaan Verma,West,Software,VPN Subscription,2,11.83,S. Khan,Net Banking,New,23.66
ORD101260,2024-01-08,CUST1000,Riya Agarwal,South,Furniture,Bookshelf,5,225.75,R. Verma,Debit Card,New,1128.75
ORD101538,2025-03-08,CUST1278,Pari Iyer,East,Electronics,Mechanical Keyboard,3,100.61,P. Iyer,Credit Card,Returning,301.83
ORD101494,2025-01-01,CUST1234,Myra Nair,South,Electronics,Wireless Mouse,2,312.38,S. Khan,Debit Card,New,624.76
ORD100523,2024-09-05,CUST1103,Aarav Nair,West,Office Supplies,Sticky Notes,4,258.86,P. Iyer,Debit Card,Returning,1035.44
ORD101146,2024-07-01,CUST1306,Riya Mehta,North,Software,Project Mgmt Tool,1,318.06,M. Gupta,UPI,New,318.06
ORD101571,2025-10-22,CUST1311,Reyansh Gupta,South,Software,Antivirus License,2,255.01,R. Verma,Wallet,Returning,510.02
ORD100578,2024-10-07,CUST1158,Arjun Khan,North,Software,Antivirus License,2,139.24,S. Khan,Net Banking,New,278.48
ORD100986,2025-10-27,CUST1146,Ayaan Gupta,West,Electronics,27in Monitor,3,149.19,N. Joshi,Credit Card,New,447.57
ORD100633,2024-05-15,CUST1213,Saanvi Khan,West,Furniture,Standing Desk,2,361.42,M. Gupta,Net Banking,Returning,722.84
ORD100882,2025-05-21,CUST1042,Ayaan Chopra,South,Software,Antivirus License,4,150.42,R. Verma,Credit Card,Returning,601.68
ORD100618,2025-03-06,CUST1198,Sai Mehta,South,Office Supplies,Notebook Pack,1,278.46,P. Iyer,Wallet,New,278.46
ORD100899,2025-04-23,CUST1059,Arjun Singh,North,Electronics,Webcam HD,1,53.36,R. Verma,Debit Card,New,53.36
ORD100655,2024-08-12,CUST1235,Krishna Malhotra,West,Software,VPN Subscription,1,144.36,R. Verma,Credit Card,Returning,144.36
ORD101186,2024-01-24,CUST1346,Reyansh Joshi,North,Electronics,USB-C Hub,1,182.99,P. Iyer,Credit Card,New,182.99
ORD101441,2025-08-25,CUST1181,Aadhya Kumar,West,Software,VPN Subscription,1,80.79,A. Sharma,Credit Card,Returning,80.79
ORD100137,2025-03-18,CUST1137,Myra Singh,East,Furniture,Filing Cabinet,4,45.88,A. Sharma,Net Banking,New,183.52
ORD100557,2024-08-04,CUST1137,Aditya Joshi,South,Office Supplies,Sticky Notes,1,104.76,A. Sharma,UPI,Returning,104.76
ORD100697,2025-02-16,CUST1277,Riya Mehta,South,Software,Project Mgmt Tool,1,287.07,M. Gupta,Net Banking,Returning,287.07
ORD101329,2024-12-04,CUST1069,Krishna Singh,West,Electronics,Webcam HD,1,19.29,R. Verma,Wallet,Returning,19.29
ORD101162,2025-09-05,CUST1322,Anika Chopra,North,Furniture,Office Chair,2,206.12,N. Joshi,Debit Card,Returning,412.24
ORD101206,2025-06-01,CUST1366,Krishna Agarwal,East,Electronics,Mechanical Keyboard,3,345.09,S. Khan,Wallet,Returning,1035.27
ORD100448,2024-12-25,CUST1028,Navya Kumar,North,Software,Cloud Backup Plan,2,28.1,S. Khan,Credit Card,New,56.2
ORD100368,2024-07-18,CUST1368,Diya Verma,North,Office Supplies,Whiteboard,2,94.51,A. Sharma,Wallet,Returning,189.02
ORD101523,2024-10-01,CUST1263,Aditya Khan,South,Electronics,Mechanical Keyboard,1,145.23,R. Verma,Wallet,Returning,145.23
ORD101210,2025-08-01,CUST1370,Sai Agarwal,North,Software,Antivirus License,2,302.18,S. Khan,Wallet,New,604.36
ORD100327,2025-06-06,CUST1327,Diya Verma,East,Furniture,Filing Cabinet,1,384.81,A. Sharma,Wallet,Returning,384.81
ORD100317,2024-11-13,CUST1317,Ananya Malhotra,West,Office Supplies,Desk Organizer,1,348.11,R. Verma,Debit Card,New,348.11
ORD101232,2024-10-09,CUST1392,Ananya Sharma,East,Electronics,Wireless Mouse,4,122.73,M. Gupta,UPI,New,490.92
ORD100528,2024-02-06,CUST1108,Ishaan Malhotra,South,Software,Project Mgmt Tool,5,33.41,A. Sharma,Credit Card,Returning,167.05
ORD100479,2024-06-10,CUST1059,Vihaan Iyer,West,Office Supplies,Pen Set,2,302.66,S. Khan,UPI,New,605.32
ORD100338,2025-02-25,CUST1338,Aarav Nair,East,Furniture,Desk Lamp,1,310.99,A. Sharma,Credit Card,New,310.99
ORD100875,2024-03-05,CUST1035,Ananya Sharma,East,Electronics,USB-C Hub,4,418.64,P. Iyer,Wallet,New,1674.56
ORD100657,2024-01-14,CUST1237,Aadhya Singh,East,Furniture,Bookshelf,1,341.76,A. Sharma,Debit Card,Returning,341.76
ORD100148,2025-12-22,CUST1148,Reyansh Khan,West,Electronics,Webcam HD,2,131.03,M. Gupta,Debit Card,Returning,262.06
ORD101431,2024-02-29,CUST1171,Navya Khan,South,Office Supplies,Whiteboard,1,321.26,R. Verma,Net Banking,Returning,321.26
ORD101495,2024-05-23,CUST1235,Kavya Kumar,West,Office Supplies,Desk Organizer,3,375.06,N. Joshi,Debit Card,Returning,1125.18
ORD100028,2025-07-07,CUST1028,Ishaan Singh,South,Software,Antivirus License,1,74.67,S. Khan,UPI,Returning,74.67
ORD100246,2025-07-31,CUST1246,Sai Joshi,South,Office Supplies,Sticky Notes,2,426.69,S. Khan,Debit Card,New,853.38
ORD100365,2025-10-12,CUST1365,Ishaan Gupta,South,Office Supplies,Pen Set,1,113.15,P. Iyer,Net Banking,New,113.15
ORD100945,2024-04-04,CUST1105,Sai Verma,South,Software,Project Mgmt Tool,1,53.23,R. Verma,Wallet,Returning,53.23
ORD101273,2024-06-26,CUST1013,Riya Reddy,South,Office Supplies,Whiteboard,4,332.4,A. Sharma,Wallet,Returning,1329.6
ORD100198,2024-07-22,CUST1198,Vivaan Khan,South,Electronics,Mechanical Keyboard,3,371.99,A. Sharma,Debit Card,Returning,1115.97
ORD101153,2025-01-14,CUST1313,Ayaan Sharma,East,Furniture,Filing Cabinet,1,8.28,N. Joshi,UPI,New,8.28
ORD100903,2024-02-02,CUST1063,Vivaan Nair,South,Furniture,Filing Cabinet,2,170.06,S. Khan,Debit Card,New,340.12
ORD100744,2025-11-07,CUST1324,Vihaan Agarwal,North,Furniture,Desk Lamp,2,371.43,N. Joshi,Net Banking,Returning,742.86
ORD100192,2025-02-08,CUST1192,Pari Malhotra,West,Software,VPN Subscription,1,61.16,R. Verma,Debit Card,New,61.16
ORD100404,2025-07-08,CUST1404,Diya Gupta,East,Electronics,27in Monitor,1,427.06,A. Sharma,UPI,New,427.06
ORD100921,2024-03-19,CUST1081,Ayaan Sharma,South,Software,Cloud Backup Plan,5,343.21,M. Gupta,UPI,New,1716.05
ORD100483,2025-09-04,CUST1063,Vihaan Iyer,South,Electronics,Webcam HD,1,349.41,R. Verma,Debit Card,New,349.41
ORD100158,2024-05-15,CUST1158,Aarav Iyer,North,Software,VPN Subscription,1,394.5,A. Sharma,Net Banking,New,394.5
ORD100315,2025-01-19,CUST1315,Aditya Gupta,North,Furniture,Bookshelf,4,90.82,P. Iyer,Credit Card,Returning,363.28
ORD100256,2024-09-13,CUST1256,Krishna Malhotra,East,Electronics,Webcam HD,4,256.92,S. Khan,UPI,New,1027.68
ORD100007,2024-01-01,CUST1007,Sai Joshi,East,Office Supplies,Sticky Notes,5,16.61,P. Iyer,Debit Card,New,83.05
ORD100791,2024-03-24,CUST1371,Navya Verma,West,Furniture,Office Chair,1,325.47,R. Verma,Credit Card,New,325.47
ORD100857,2025-09-04,CUST1017,Saanvi Malhotra,East,Furniture,Filing Cabinet,3,370.92,S. Khan,Credit Card,Returning,1112.76
ORD100384,2024-07-24,CUST1384,Sai Verma,South,Software,Antivirus License,1,110.93,M. Gupta,Wallet,Returning,110.93
ORD100951,2024-10-17,CUST1111,Anika Joshi,South,Furniture,Desk Lamp,5,284.72,A. Sharma,UPI,New,1423.6
ORD100177,2024-07-03,CUST1177,Pari Kumar,West,Electronics,Webcam HD,5,365.71,A. Sharma,Credit Card,Returning,1828.55
ORD100870,2024-03-01,CUST1030,Kavya Gupta,East,Office Supplies,Desk Organizer,1,55.59,P. Iyer,Net Banking,New,55.59
ORD100840,2025-10-10,CUST1000,Ishaan Nair,South,Office Supplies,Notebook Pack,1,400.17,N. Joshi,Net Banking,Returning,400.17
ORD100314,2025-07-03,CUST1314,Myra Gupta,West,Electronics,Mechanical Keyboard,5,354.52,P. Iyer,Wallet,Returning,1772.6
ORD100357,2025-12-10,CUST1357,Myra Singh,West,Electronics,27in Monitor,2,66.66,S. Khan,Net Banking,New,133.32
ORD100981,2024-08-07,CUST1141,Kavya Malhotra,South,Furniture,Desk Lamp,2,260.77,N. Joshi,Debit Card,Returning,521.54
ORD100298,2024-12-11,CUST1298,Riya Nair,South,Office Supplies,Pen Set,4,448.09,R. Verma,Net Banking,New,1792.36
ORD100455,2025-08-08,CUST1035,Aarav Iyer,East,Software,Cloud Backup Plan,2,440.32,R. Verma,Net Banking,Returning,880.64
ORD100543,2025-08-20,CUST1123,Riya Nair,East,Furniture,Office Chair,4,425.98,R. Verma,UPI,New,1703.92
ORD100662,2024-03-01,CUST1242,Anika Mehta,North,Software,VPN Subscription,2,190.04,N. Joshi,Wallet,Returning,380.08
ORD100596,2025-08-03,CUST1176,Diya Verma,East,Software,Cloud Backup Plan,2,91.74,M. Gupta,UPI,New,183.48
ORD101597,2025-02-16,CUST1337,Diya Malhotra,West,Furniture,Filing Cabinet,1,356.04,N. Joshi,Credit Card,New,356.04
ORD101131,2025-03-04,CUST1291,Sai Malhotra,West,Furniture,Standing Desk,4,162.39,N. Joshi,Net Banking,New,649.56
ORD100685,2025-04-28,CUST1265,Myra Joshi,West,Furniture,Office Chair,5,320.15,R. Verma,UPI,Returning,1600.75
ORD100527,2024-04-25,CUST1107,Aadhya Khan,East,Furniture,Office Chair,2,375.62,S. Khan,Net Banking,Returning,751.24
ORD101480,2024-02-10,CUST1220,Vihaan Chopra,East,Software,Antivirus License,3,350.05,M. Gupta,Debit Card,Returning,1050.15
ORD100799,2024-11-27,CUST1379,Vivaan Patel,West,Office Supplies,Whiteboard,2,70.53,S. Khan,Credit Card,Returning,141.06
ORD100002,2025-08-11,CUST1002,Diya Reddy,West,Furniture,Desk Lamp,2,443.47,S. Khan,Net Banking,New,886.94
ORD100360,2024-07-28,CUST1360,Riya Mehta,North,Furniture,Standing Desk,3,113.48,M. Gupta,Debit Card,New,340.44
ORD101428,2024-04-02,CUST1168,Sai Malhotra,South,Software,VPN Subscription,1,51.85,R. Verma,Credit Card,Returning,51.85
ORD100202,2024-09-24,CUST1202,Ananya Kumar,East,Software,Antivirus License,2,74.27,M. Gupta,UPI,Returning,148.54
ORD101236,2025-06-26,CUST1396,Vihaan Khan,West,Electronics,Mechanical Keyboard,1,400.79,P. Iyer,UPI,New,400.79
ORD101562,2025-09-29,CUST1302,Vihaan Khan,East,Furniture,Standing Desk,2,320.0,M. Gupta,UPI,Returning,640.0
ORD101072,2024-03-13,CUST1232,Pari Verma,West,Furniture,Filing Cabinet,1,445.88,N. Joshi,Credit Card,Returning,445.88
ORD100112,2024-05-20,CUST1112,Ananya Mehta,South,Electronics,27in Monitor,1,187.85,R. Verma,Net Banking,Returning,187.85
ORD100937,2024-06-17,CUST1097,Krishna Nair,South,Furniture,Desk Lamp,2,8.43,S. Khan,Credit Card,New,16.86
ORD101027,2025-07-19,CUST1187,Myra Reddy,South,Furniture,Office Chair,1,291.67,P. Iyer,Debit Card,New,291.67
ORD100307,2025-05-25,CUST1307,Navya Agarwal,North,Office Supplies,Notebook Pack,5,113.14,A. Sharma,Wallet,New,565.7
ORD100978,2025-08-23,CUST1138,Arjun Nair,South,Electronics,Wireless Mouse,1,48.87,M. Gupta,Debit Card,New,48.87
ORD100422,2024-07-14,CUST1002,Aadhya Chopra,South,Office Supplies,Desk Organizer,2,348.22,R. Verma,UPI,Returning,696.44
ORD100915,2025-10-25,CUST1075,Reyansh Iyer,West,Office Supplies,Pen Set,4,126.37,M. Gupta,Net Banking,New,505.48
ORD101196,2025-03-06,CUST1356,Saanvi Reddy,East,Software,Project Mgmt Tool,3,49.71,S. Khan,Wallet,Returning,149.13
ORD101281,2025-12-12,CUST1021,Ishaan Reddy,North,Furniture,Office Chair,1,123.96,A. Sharma,Wallet,Returning,123.96
ORD101567,2024-11-08,CUST1307,Aadhya Mehta,East,Furniture,Filing Cabinet,2,60.9,A. Sharma,Debit Card,Returning,121.8
ORD101090,2024-06-29,CUST1250,Diya Mehta,North,Software,Cloud Backup Plan,1,262.42,R. Verma,Net Banking,Returning,262.42
ORD100459,2024-10-03,CUST1039,Pari Singh,East,Software,Cloud Backup Plan,1,289.71,S. Khan,Debit Card,New,289.71
ORD100589,2025-02-06,CUST1169,Riya Agarwal,East,Software,Antivirus License,5,226.05,M. Gupta,Credit Card,New,1130.25
ORD101400,2025-11-11,CUST1140,Reyansh Iyer,West,Furniture,Office Chair,1,88.23,M. Gupta,UPI,New,88.23
ORD100762,2024-01-29,CUST1342,Anika Sharma,East,Office Supplies,Notebook Pack,1,430.42,R. Verma,Net Banking,New,430.42
ORD100815,2025-03-09,CUST1395,Vihaan Sharma,East,Software,Project Mgmt Tool,1,131.75,A. Sharma,Net Banking,New,131.75
ORD100947,2025-11-28,CUST1107,Pari Joshi,West,Electronics,27in Monitor,5,219.42,S. Khan,Wallet,New,1097.1
ORD101169,2024-10-31,CUST1329,Krishna Mehta,South,Furniture,Filing Cabinet,3,201.61,S. Khan,Net Banking,Returning,604.83
