OrderID,OrderDate,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,SalesRep,PaymentMethod,CustomerSegment
ORD100713,09/07/2025,CUST1293,VIHAAN KHAN,East,Office Supplies,Whiteboard,-5.0,140.58,N. Joshi,UPI,New
ORD101224,29-Jul-2024,CUST1384,DIYA MALHOTRA,NORTH,Software,Cloud Backup Plan,3.0,,R. Verma,Wallet,Returning
ORD100231,24-Nov-2024,CUST1231,Navya Singh, East,Office Supplies,Pen Set,1.0,178.56,P. Iyer,Wallet,Returning
ORD100382,2025-07-24,CUST1382,Arjun Khan,North ,Electronics,Webcam HD,1.0,153.03,P. Iyer,UPI,New
ORD100781,04/08/2025,CUST1361,SAI KHAN,SOUTH,Software,VPN Subscription,2.0,442.77,M. Gupta,Debit Card,New
ORD100072,25-Nov-2025,CUST1072,Anika Verma,west,Furniture,Standing Desk,2.0,,P. Iyer,Debit Card,New
ORD100070,26-May-2024,CUST1070,  Ishaan Malhotra  ,East,Office Supplies,Sticky Notes,1.0,70.71,R. Verma,UPI,Returning
ORD100783,19-Nov-2024,CUST1363,Reyansh Kumar,EAST,Office Supplies,Desk Organizer,5.0,157.67,R. Verma,Debit Card,New
ORD100671,2024-09-13,CUST1251,Aadhya Joshi,SOUTH,Furniture,Standing Desk,4.0,296.22,N. Joshi,Net Banking,Returning
ORD100171,2025-02-23,CUST1171,Riya Agarwal,west,Software,Project Mgmt Tool,2.0,,P. Iyer,Credit Card,Returning
ORD100168,2025-11-21,CUST1168,Sai Kumar,WEST,Office Supplies,Sticky Notes,-2.0,,A. Sharma,UPI,Returning
ORD100493,2025-05-07,CUST1073,Ishaan Khan,south,Software,VPN Subscription,3.0,68.4,A. Sharma,Wallet,Returning
ORD100684,23/03/2024,CUST1264,Arjun Singh,West,Software,Antivirus License,2.0,387.13,M. Gupta,Net Banking,New
ORD100651,10-Jul-2024,CUST1231,Reyansh Kumar,South,Software,Project Mgmt Tool,2.0,66.25,N. Joshi,Debit Card,New
ORD100272,12-11-2025,CUST1272,Ayaan Joshi,south,Electronics,27in Monitor,2.0,294.62,A. Sharma,Debit Card,New
ORD101048,15/08/2024,CUST1208,Diya Agarwal,EAST,Electronics,Mechanical Keyboard,1.0,214.98,N. Joshi,Net Banking,Returning
ORD100420,2024-07-08,CUST1000,Ananya Malhotra,WEST,Software,Cloud Backup Plan,2.0,,A. Sharma,Credit Card,New
ORD100094,06-26-2025,CUST1094,Diya Khan,SOUTH,Software,Cloud Backup Plan,4.0,,R. Verma,UPI,Returning
ORD101106,01-30-2025,CUST1266,Ayaan Khan,West,Furniture,Bookshelf,4.0,280.47,N. Joshi,Wallet,Returning
ORD101287,2024-02-23,CUST1027,Anika Reddy,east,Electronics,USB-C Hub,4.0,295.52,N. Joshi,Debit Card,New
ORD100042,2024-06-09,CUST1042,Aditya Gupta,north,Office Supplies,Sticky Notes,4.0,207.12,N. Joshi,Net Banking,Returning
ORD100056,10-29-2024,CUST1056,Vihaan Singh,east,Software,VPN Subscription,1.0,440.25,N. Joshi,Credit Card,Returning
ORD101292,08/11/2025,CUST1032,ADITYA GUPTA,EAST,Software,Antivirus License,2.0,79.74,M. Gupta,Credit Card,New
ORD100789,19/07/2025,CUST1369,Ananya Gupta,EAST,Software,VPN Subscription,5.0,132.49,N. Joshi,Net Banking,New
ORD101474,26-Jul-2024,CUST1214,Aarav Chopra,NORTH,Office Supplies,Desk Organizer,2.0,440.6,P. Iyer,Debit Card,Returning
ORD100038,11-09-2024,CUST1038,Riya Patel,WEST,Furniture,Filing Cabinet,2.0,61.33,N. Joshi,Debit Card,New
ORD100306,02/06/2024,CUST1306,Sai Malhotra,WEST,Software,Antivirus License,1.0,87.06,S. Khan,Net Banking,New
ORD101177,07-11-2025,CUST1337,Navya Sharma,South,Furniture,Standing Desk,4.0,47.93,A. Sharma,Net Banking,Returning
ORD100718,02-22-2025,CUST1298,Aadhya Sharma,west,Software,VPN Subscription,,438.94,R. Verma,Net Banking,Returning
ORD100408,28-Aug-2024,CUST1408,VIHAAN JOSHI,WEST,Furniture,Office Chair,3.0,448.56,N. Joshi,Credit Card,New
ORD100166,13/11/2025,CUST1166,  Vihaan Khan  ,north,Electronics,27in Monitor,,13.6,P. Iyer,Wallet,Returning
ORD100534,07/10/2024,CUST1114,Arjun Singh,north,Office Supplies,Pen Set,1.0,196.43,S. Khan,Wallet,Returning
ORD100583,14-Oct-2024,CUST1163,Krishna Gupta,WEST,Software,Project Mgmt Tool,1.0,265.97,N. Joshi,UPI,Returning
ORD101427,2024-08-15,CUST1167,Ananya Nair,South,Office Supplies,Pen Set,3.0,290.9,A. Sharma,Net Banking,New
ORD100354,09/12/2024,CUST1354,Reyansh Nair,west,Office Supplies,Whiteboard,1.0,313.96,S. Khan,UPI,New
ORD101541,04-Mar-2025,CUST1281,Vihaan Patel,SOUTH,Furniture,Filing Cabinet,3.0,8.02,A. Sharma,Credit Card,Returning
ORD101526,2024-09-21,CUST1266,Saanvi Singh,West,Electronics,Webcam HD,2.0,327.71,S. Khan,Debit Card,New
ORD101565,03-30-2024,CUST1305,Myra Malhotra,South,Furniture,Standing Desk,4.0,46.95,P. Iyer,Debit Card,New
ORD100777,10-Apr-2025,CUST1357,Navya Kumar,WEST,Office Supplies,Whiteboard,1.0,208.77,N. Joshi,Debit Card,Returning
ORD100316,06-21-2025,CUST1316,Diya Khan,West,Software,Project Mgmt Tool,1.0,57.61,S. Khan,Wallet,New
ORD101042,16-Dec-2024,CUST1202,Aditya Nair,West,Electronics,Wireless Mouse,2.0,428.18,S. Khan,Debit Card,New
ORD101391,15/03/2025,CUST1131,Aarav Gupta,EAST,Software,VPN Subscription,2.0,84.85,R. Verma,UPI,Returning
ORD100516,2025-10-29,CUST1096,Anika Chopra,WEST,Software,Antivirus License,2.0,434.83,R. Verma,Credit Card,Returning
ORD100739,2025-03-22,CUST1319,Ishaan Gupta,West,Electronics,Webcam HD,1.0,183.72,N. Joshi,Debit Card,New
ORD100533,10/07/2024,CUST1113,Aadhya Singh,EAST,Software,Antivirus License,2.0,346.89,S. Khan,Debit Card,Returning
ORD100756,10/09/2025,CUST1336,Anika Mehta,SOUTH,Office Supplies,Notebook Pack,3.0,325.16,S. Khan,Net Banking,New
ORD101442,03-04-2025,CUST1182,Aarav Iyer,WEST,Office Supplies,Sticky Notes,4.0,243.95,A. Sharma,UPI,New
ORD101550,11-Sep-2025,CUST1290,Anika Reddy,WEST,Furniture,Office Chair,5.0,125.12,P. Iyer,Net Banking,New
ORD100548,2024-08-17,CUST1128,Anika Malhotra,North,Furniture,Office Chair,2.0,196.79,N. Joshi,UPI,New
ORD100453,07/03/2024,CUST1033,Navya Reddy,SOUTH,Office Supplies,Pen Set,2.0,420.64,P. Iyer,Debit Card,New
ORD100606,04-29-2025,CUST1186,PARI MALHOTRA,east,Office Supplies,Whiteboard,2.0,366.78,A. Sharma,Net Banking,Returning
ORD101488,11-08-2024,CUST1228,Riya Sharma,east,Software,Cloud Backup Plan,1.0,167.64,S. Khan,UPI,New
ORD101413,09-Jan-2024,CUST1153,Diya Iyer,south,Software,Project Mgmt Tool,1.0,301.19,P. Iyer,Credit Card,New
ORD100598,2024-10-21,CUST1178,Reyansh Patel, East,Office Supplies,Desk Organizer,1.0,89.8,N. Joshi,Debit Card,New
ORD100687,13-Dec-2024,CUST1267,Reyansh Sharma,north,Office Supplies,Whiteboard,1.0,196.16,A. Sharma,Net Banking,Returning
ORD100893,02-20-2024,CUST1053,Ayaan Khan,south,Furniture,Standing Desk,1.0,199.52,N. Joshi,UPI,Returning
ORD100570,2024-11-20,CUST1150,Arjun Malhotra,south,Furniture,Office Chair,4.0,124.16,R. Verma,UPI,New
ORD101069,05-13-2025,CUST1229,Arjun Sharma,SOUTH,Office Supplies,Desk Organizer,2.0,331.16,A. Sharma,UPI,Returning
ORD100061,04-09-2025,CUST1061,Vihaan Singh,NORTH,Software,Antivirus License,4.0,267.6,S. Khan,Wallet,Returning
ORD101118,09-16-2025,CUST1278,Diya Sharma,north,Office Supplies,Pen Set,4.0,180.75,R. Verma,Debit Card,New
ORD100536,17/03/2025,CUST1116,Ishaan Khan,North,Furniture,Standing Desk,2.0,427.16,A. Sharma,Wallet,New
ORD101134,02-14-2024,CUST1294,Ayaan Nair,north,Office Supplies,Notebook Pack,2.0,319.33,R. Verma,Credit Card,New
ORD101105,01-Apr-2024,CUST1265,Kavya Reddy,west,Furniture,Desk Lamp,2.0,178.46,P. Iyer,Credit Card,New
ORD100244,07/01/2024,CUST1244,Diya Khan,West,Software,Cloud Backup Plan,5.0,81.2,R. Verma,Debit Card,Returning
ORD100025,17/02/2024,CUST1025,Ishaan Singh,EAST,Electronics,Mechanical Keyboard,5.0,278.18,M. Gupta,Debit Card,Returning
ORD100222,2025-10-10,CUST1222,  Ananya Verma  ,West,Software,Project Mgmt Tool,5.0,210.17,A. Sharma,Wallet,New
ORD101167,08-24-2025,CUST1327,Ishaan Singh,West,Software,Antivirus License,4.0,286.06,M. Gupta,Wallet,New
ORD100105,22-Jul-2024,CUST1105,Ananya Joshi,South,Software,Cloud Backup Plan,1.0,28.02,S. Khan,Debit Card,New
ORD100673,2024-10-07,CUST1253,Saanvi Sharma,East,Furniture,Filing Cabinet,1.0,389.53,S. Khan,Debit Card,Returning
ORD100642,01/06/2025,CUST1222,ANANYA PATEL,SOUTH,Furniture,Bookshelf,5.0,287.62,A. Sharma,Debit Card,New
ORD100867,12-03-2025,CUST1027,Arjun Kumar,North ,Office Supplies,Notebook Pack,1.0,25.87,M. Gupta,Credit Card,New
ORD100665,10-04-2024,CUST1245,Aadhya Kumar,West,Furniture,Office Chair,3.0,257.2,M. Gupta,Net Banking,Returning
ORD100509,2025-12-06,CUST1089,Vivaan Reddy,West,Furniture,Standing Desk,2.0,448.61,S. Khan,Net Banking,Returning
ORD100131,2025-10-19,CUST1131,Myra Gupta,east,Office Supplies,Pen Set,1.0,378.87,A. Sharma,UPI,New
ORD101097,14/03/2024,CUST1257,Riya Patel,east,Furniture,Office Chair,4.0,85.14,S. Khan,Debit Card,Returning
ORD100444,2024-09-18,CUST1024,Vihaan Joshi,west,Electronics,Wireless Mouse,1.0,143.6,P. Iyer,Debit Card,New
ORD100748,02-10-2024,CUST1328,Navya Iyer,north,Furniture,Desk Lamp,5.0,384.69,N. Joshi,UPI,New
ORD100508,09/05/2024,CUST1088,Ananya Agarwal,north,Software,VPN Subscription,1.0,182.73,P. Iyer,Debit Card,Returning
ORD100367,30-May-2024,CUST1367,Ishaan Agarwal,NORTH,Furniture,Filing Cabinet,3.0,312.6,M. Gupta,Credit Card,Returning
ORD100075,06/06/2025,CUST1075,Sai Verma,EAST,Office Supplies,Sticky Notes,3.0,163.19,A. Sharma,Debit Card,Returning
ORD100036,08-05-2024,CUST1036,Aarav Khan,south,Software,Cloud Backup Plan,2.0,158.43,A. Sharma,Wallet,New
ORD101429,19-Feb-2025,CUST1169,Vihaan Patel,North ,Software,Project Mgmt Tool,,217.88,R. Verma,Net Banking,New
ORD100057,06/11/2025,CUST1057,Reyansh Reddy,east,Furniture,Standing Desk,1.0,407.3,M. Gupta,Net Banking,New
ORD100196,21/08/2024,CUST1196,Myra Chopra,EAST,Furniture,Bookshelf,2.0,438.6,S. Khan,Wallet,New
ORD101563,2024-07-29,CUST1303,Diya Agarwal,East,Software,VPN Subscription,2.0,145.48,N. Joshi,Credit Card,New
ORD100820,05-20-2024,CUST1400,DIYA IYER,SOUTH,Software,VPN Subscription,3.0,293.3,A. Sharma,Net Banking,New
ORD100977,29-Aug-2024,CUST1137,VIVAAN SINGH,South,Software,Antivirus License,1.0,368.09,A. Sharma,Net Banking,New
ORD100824,16-Sep-2024,CUST1404,  Sai Chopra  ,NORTH,Electronics,Mechanical Keyboard,1.0,194.49,P. Iyer,Net Banking,Returning
ORD100477,29-May-2025,CUST1057,Navya Reddy, East,Software,Project Mgmt Tool,2.0,97.15,M. Gupta,Debit Card,Returning
ORD100086,19/09/2024,CUST1086,  KAVYA REDDY  , East,Office Supplies,Whiteboard,1.0,250.57,P. Iyer,Debit Card,Returning
ORD101492,19-Jun-2024,CUST1232,DIYA REDDY,North,Office Supplies,Desk Organizer,3.0,89.62,N. Joshi,UPI,New
ORD100561,2025-10-02,CUST1141,Ishaan Gupta,North ,Software,Antivirus License,2.0,398.91,R. Verma,Wallet,Returning
ORD100334,05-Nov-2025,CUST1334,Navya Gupta,EAST,Electronics,Wireless Mouse,3.0,365.07,M. Gupta,Credit Card,Returning
ORD100975,13/05/2024,CUST1135,Pari Joshi,WEST,Furniture,Standing Desk,1.0,367.05,S. Khan,Credit Card,New
ORD101117,01-Apr-2024,CUST1277,Pari Sharma,east,Furniture,Filing Cabinet,5.0,401.06,P. Iyer,Debit Card,Returning
ORD101280,28/02/2025,CUST1020,Vivaan Iyer,east,Furniture,Desk Lamp,2.0,308.44,M. Gupta,UPI,Returning
ORD100708,09-14-2025,CUST1288,Arjun Mehta,WEST,Software,Cloud Backup Plan,4.0,121.73,R. Verma,Wallet,New
ORD101039,13-May-2025,CUST1199,Anika Patel,North ,Furniture,Bookshelf,2.0,320.08,M. Gupta,Debit Card,New
ORD101459,08-Jan-2024,CUST1199,Aarav Agarwal, East,Electronics,Mechanical Keyboard,1.0,399.61,R. Verma,Wallet,New
ORD101259,05-23-2024,CUST1419,Kavya Khan,east,Electronics,Webcam HD,5.0,275.62,R. Verma,Debit Card,New
ORD100538,25/07/2024,CUST1118,Navya Patel,West,Electronics,Webcam HD,1.0,64.5,M. Gupta,Net Banking,Returning
ORD101160,17/10/2025,CUST1320,Aditya Malhotra,West,Office Supplies,Notebook Pack,5.0,226.64,N. Joshi,Debit Card,Returning
ORD100888,2024-09-10,CUST1048,Sai Reddy,WEST,Electronics,USB-C Hub,3.0,82.42,N. Joshi,Credit Card,Returning
ORD101251,2024-08-31,CUST1411,Diya Agarwal,north,Office Supplies,Notebook Pack,2.0,122.5,R. Verma,Net Banking,New
ORD100736,2025-01-29,CUST1316,Arjun Reddy,south,Software,Cloud Backup Plan,-2.0,440.95,R. Verma,Debit Card,Returning
ORD100418,03/11/2024,CUST1418,Myra Kumar, East,Software,Antivirus License,4.0,138.6,A. Sharma,Wallet,Returning
ORD101064,09/01/2024,CUST1224,Ayaan Iyer,south,Electronics,Mechanical Keyboard,5.0,171.56,S. Khan,Credit Card,New
ORD101512,25-Jan-2025,CUST1252,DIYA IYER,south,Office Supplies,Pen Set,2.0,423.46,R. Verma,Wallet,Returning
ORD101489,2024-07-19,CUST1229,Krishna Gupta,North,Software,Project Mgmt Tool,5.0,205.5,M. Gupta,Net Banking,Returning
ORD100573,2024-03-30,CUST1153,Navya Malhotra,west,Software,Cloud Backup Plan,1.0,295.13,M. Gupta,Wallet,New
ORD100740,2025-06-21,CUST1320,Navya Agarwal,SOUTH,Furniture,Desk Lamp,3.0,246.44,R. Verma,Credit Card,New
ORD101374,28/08/2025,CUST1114,KAVYA KUMAR,NORTH,Office Supplies,Whiteboard,4.0,135.57,A. Sharma,Debit Card,Returning
ORD100332,05-Dec-2024,CUST1332,Kavya Joshi,NORTH,Electronics,27in Monitor,3.0,432.58,M. Gupta,Net Banking,Returning
ORD101050,10-07-2025,CUST1210,Ananya Agarwal,SOUTH,Furniture,Standing Desk,4.0,412.43,S. Khan,Net Banking,New
ORD100574,2025-01-25,CUST1154,Aadhya Singh,WEST,Electronics,USB-C Hub,2.0,386.5,S. Khan,UPI,Returning
ORD101389,2024-02-17,CUST1129,Aarav Verma,NORTH,Software,Project Mgmt Tool,1.0,343.11,A. Sharma,Debit Card,New
ORD101268,19/04/2025,CUST1008,DIYA SHARMA,west,Office Supplies,Pen Set,2.0,127.95,R. Verma,Credit Card,New
ORD101179,27-Oct-2025,CUST1339,Sai Joshi,West,Software,Antivirus License,4.0,10.07,S. Khan,Net Banking,Returning
ORD101475,12-May-2025,CUST1215,Aarav Agarwal,south,Software,Cloud Backup Plan,5.0,313.01,R. Verma,Wallet,New
ORD101308,27/01/2025,CUST1048,Riya Reddy,North ,Office Supplies,Desk Organizer,2.0,24.37,A. Sharma,Net Banking,Returning
ORD101377,2025-04-08,CUST1117,NAVYA MEHTA,south,Software,Cloud Backup Plan,3.0,74.18,P. Iyer,Credit Card,New
ORD101267,02-13-2025,CUST1007,  Arjun Khan  ,North ,Electronics,Webcam HD,4.0,57.02,S. Khan,UPI,New
ORD100008,08/05/2024,CUST1008,MYRA CHOPRA,SOUTH,Electronics,Wireless Mouse,5.0,426.51,R. Verma,Wallet,New
ORD101497,2025-05-20,CUST1237,Navya Patel,South,Office Supplies,Pen Set,2.0,156.33,M. Gupta,Debit Card,New
ORD101392,28-Sep-2025,CUST1132,Pari Joshi,WEST,Office Supplies,Sticky Notes,2.0,165.45,S. Khan,UPI,Returning
ORD100925,02-07-2024,CUST1085,ANANYA IYER,south,Furniture,Bookshelf,1.0,237.7,N. Joshi,Credit Card,Returning
ORD100304,2025-05-27,CUST1304,Arjun Khan,west,Electronics,Webcam HD,1.0,352.2,S. Khan,Net Banking,Returning
ORD101316,28/06/2025,CUST1056,Myra Mehta,EAST,Furniture,Bookshelf,2.0,43.33,M. Gupta,Wallet,Returning
ORD100878,11/04/2024,CUST1038,Ananya Nair,South,Software,Antivirus License,2.0,82.71,S. Khan,Debit Card,New
ORD100074,24-Sep-2025,CUST1074,VIHAAN IYER,WEST,Software,Cloud Backup Plan,3.0,46.95,M. Gupta,Credit Card,Returning
ORD101449,2024-02-23,CUST1189,Riya Patel,WEST,Office Supplies,Notebook Pack,2.0,72.34,M. Gupta,Debit Card,Returning
ORD100522,10-15-2024,CUST1102,Myra Verma,north,Furniture,Desk Lamp,1.0,404.28,P. Iyer,Wallet,Returning
ORD100335,14/10/2025,CUST1335,Aadhya Agarwal,north,Office Supplies,Whiteboard,2.0,263.37,A. Sharma,Credit Card,New
ORD100569,13-Jun-2024,CUST1149,Diya Iyer,EAST,Office Supplies,Desk Organizer,3.0,411.37,M. Gupta,Debit Card,New
ORD100590,19/08/2024,CUST1170,Vihaan Patel,South,Electronics,Mechanical Keyboard,1.0,92.49,A. Sharma,Credit Card,Returning
ORD100088,21-Jan-2024,CUST1088,Riya Joshi,NORTH,Electronics,Webcam HD,5.0,27.24,P. Iyer,Credit Card,Returning
ORD100848,23-Jan-2024,CUST1008,  Pari Singh  ,WEST,Software,Antivirus License,-3.0,166.91,S. Khan,Credit Card,Returning
ORD100217,08/11/2025,CUST1217,Anika Mehta,SOUTH,Furniture,Desk Lamp,5.0,160.82,M. Gupta,Wallet,New
ORD100712,06/03/2024,CUST1292,Krishna Joshi,West,Electronics,Webcam HD,2.0,34.9,S. Khan,Credit Card,New
ORD101109,09/09/2025,CUST1269,Ishaan Reddy,south,Furniture,Office Chair,2.0,376.53,P. Iyer,Debit Card,Returning
ORD100173,13/05/2024,CUST1173,PARI REDDY,north,Software,Antivirus License,2.0,123.36,N. Joshi,Net Banking,Returning
ORD101490,2024-12-25,CUST1230,Aarav Verma,East,Office Supplies,Pen Set,3.0,,P. Iyer,Credit Card,New
ORD100221,17-Jun-2024,CUST1221,  Anika Patel  ,EAST,Furniture,Desk Lamp,1.0,371.25,R. Verma,Debit Card,New
ORD100319,2025-11-18,CUST1319,Ishaan Kumar,south,Office Supplies,Desk Organizer,,74.0,M. Gupta,Credit Card,New
ORD101411,10-09-2024,CUST1151,Kavya Reddy,EAST,Software,Antivirus License,4.0,180.57,R. Verma,Credit Card,New
ORD101451,01-29-2025,CUST1191,Vivaan Kumar,East,Electronics,USB-C Hub,1.0,311.7,A. Sharma,Net Banking,New
ORD101116,25-Aug-2024,CUST1276,  Aadhya Singh  ,west,Office Supplies,Sticky Notes,4.0,230.96,M. Gupta,Credit Card,New
ORD100266,2024-03-14,CUST1266,Ananya Iyer,WEST,Office Supplies,Desk Organizer,1.0,159.88,M. Gupta,UPI,Returning
ORD100006,21/03/2025,CUST1006,Krishna Agarwal,East,Electronics,Webcam HD,5.0,9.43,R. Verma,Wallet,New
ORD101306,10-27-2024,CUST1046,Vivaan Singh,West,Office Supplies,Whiteboard,2.0,382.21,S. Khan,UPI,New
ORD101430,2025-01-01,CUST1170,SAI JOSHI,South,Office Supplies,Pen Set,1.0,74.84,M. Gupta,Debit Card,New
ORD100738,11-15-2025,CUST1318,Myra Agarwal,east,Furniture,Bookshelf,2.0,35.9,R. Verma,Credit Card,New
ORD100138,11-Nov-2024,CUST1138,  ANANYA PATEL  ,WEST,Office Supplies,Whiteboard,3.0,344.52,M. Gupta,Wallet,Returning
ORD100163,2024-03-13,CUST1163,Saanvi Verma,East,Office Supplies,Whiteboard,3.0,420.79,P. Iyer,Wallet,New
ORD101359,05-23-2025,CUST1099,Krishna Verma, East,Software,Cloud Backup Plan,3.0,97.52,M. Gupta,Wallet,New
ORD100594,27/09/2025,CUST1174,Ayaan Malhotra,SOUTH,Electronics,Mechanical Keyboard,4.0,91.08,M. Gupta,Credit Card,New
ORD101528,2025-10-28,CUST1268,Myra Nair,north,Electronics,27in Monitor,4.0,185.0,M. Gupta,UPI,New
ORD101432,05/04/2025,CUST1172,Diya Patel, East,Electronics,Webcam HD,2.0,8.21,R. Verma,Debit Card,New
ORD101561,2025-01-10,CUST1301,Ishaan Verma,west,Software,VPN Subscription,2.0,11.83,S. Khan,Net Banking,New
ORD101260,01-08-2024,CUST1000,RIYA AGARWAL,SOUTH,Furniture,Bookshelf,5.0,225.75,R. Verma,Debit Card,New
ORD101538,03-08-2025,CUST1278,Pari Iyer, East,Electronics,Mechanical Keyboard,3.0,100.61,P. Iyer,Credit Card,Returning
ORD101494,01-01-2025,CUST1234,Myra Nair,south,Electronics,Wireless Mouse,2.0,312.38,S. Khan,Debit Card,New
ORD100523,09/05/2024,CUST1103,Aarav Nair,WEST,Office Supplies,Sticky Notes,4.0,258.86,P. Iyer,Debit Card,Returning
ORD101294,2024-09-18,CUST1034,Diya Patel,east,Furniture,Office Chair,5.0,,R. Verma,UPI,Returning
ORD101146,2024-07-01,CUST1306,Riya Mehta,NORTH,Software,Project Mgmt Tool,1.0,318.06,M. Gupta,UPI,New
ORD101571,22-Oct-2025,CUST1311,  Reyansh Gupta  ,South,Software,Antivirus License,2.0,255.01,R. Verma,Wallet,Returning
ORD100578,10/07/2024,CUST1158,Arjun Khan,North,Software,Antivirus License,2.0,139.24,S. Khan,Net Banking,New
ORD100887,23/02/2024,CUST1047,Aadhya Verma,North ,Electronics,USB-C Hub,,49.69,A. Sharma,UPI,Returning
ORD100019,07/06/2024,CUST1019,Riya Malhotra,SOUTH,Electronics,USB-C Hub,1.0,,N. Joshi,Net Banking,Returning
ORD100986,2025-10-27,CUST1146,Ayaan Gupta,west,Electronics,27in Monitor,3.0,149.19,N. Joshi,Credit Card,New
ORD100633,2024-05-15,CUST1213,Saanvi Khan,west,Furniture,Standing Desk,2.0,361.42,M. Gupta,Net Banking,Returning
ORD100882,21-May-2025,CUST1042,Ayaan Chopra,South,Software,Antivirus License,4.0,150.42,R. Verma,Credit Card,Returning
ORD100618,2025-03-06,CUST1198,Sai Mehta,SOUTH,Office Supplies,Notebook Pack,1.0,278.46,P. Iyer,Wallet,New
ORD100899,23-Apr-2025,CUST1059,  Arjun Singh  ,North,Electronics,Webcam HD,1.0,53.36,R. Verma,Debit Card,New
ORD100655,08-12-2024,CUST1235,KRISHNA MALHOTRA,west,Software,VPN Subscription,1.0,144.36,R. Verma,Credit Card,Returning
ORD101186,24/01/2024,CUST1346,Reyansh Joshi,North,Electronics,USB-C Hub,1.0,182.99,P. Iyer,Credit Card,New
ORD101441,25-Aug-2025,CUST1181,Aadhya Kumar,west,Software,VPN Subscription,1.0,80.79,A. Sharma,Credit Card,Returning
ORD100137,18/03/2025,CUST1137,Myra Singh,East,Furniture,Filing Cabinet,4.0,45.88,A. Sharma,Net Banking,New
ORD100557,04-Aug-2024,CUST1137,Aditya Joshi,south,Office Supplies,Sticky Notes,1.0,104.76,A. Sharma,UPI,Returning
ORD100697,2025-02-16,CUST1277,Riya Mehta,south,Software,Project Mgmt Tool,1.0,287.07,M. Gupta,Net Banking,Returning
ORD101329,12/04/2024,CUST1069,Krishna Singh,WEST,Electronics,Webcam HD,1.0,19.29,R. Verma,Wallet,Returning
ORD101162,2025-09-05,CUST1322,Anika Chopra,North,Furniture,Office Chair,2.0,206.12,N. Joshi,Debit Card,Returning
ORD101206,06/01/2025,CUST1366,  Krishna Agarwal  ,east,Electronics,Mechanical Keyboard,3.0,345.09,S. Khan,Wallet,Returning
ORD100448,25/12/2024,CUST1028,Navya Kumar,North,Software,Cloud Backup Plan,2.0,28.1,S. Khan,Credit Card,New
ORD100368,18/07/2024,CUST1368,Diya Verma,North ,Office Supplies,Whiteboard,2.0,94.51,A. Sharma,Wallet,Returning
ORD101523,2024-10-01,CUST1263,Aditya Khan,south,Electronics,Mechanical Keyboard,1.0,145.23,R. Verma,Wallet,Returning
ORD101210,2025-08-01,CUST1370,Sai Agarwal,North,Software,Antivirus License,2.0,302.18,S. Khan,Wallet,New
ORD100327,06-Jun-2025,CUST1327,Diya Verma,EAST,Furniture,Filing Cabinet,1.0,384.81,A. Sharma,Wallet,Returning
ORD100317,11-13-2024,CUST1317,Ananya Malhotra,WEST,Office Supplies,Desk Organizer,1.0,348.11,R. Verma,Debit Card,New
ORD101232,09-Oct-2024,CUST1392,Ananya Sharma,East,Electronics,Wireless Mouse,4.0,122.73,M. Gupta,UPI,New
ORD101193,05-Jun-2025,CUST1353,  Riya Chopra  ,South,Electronics,Mechanical Keyboard,1.0,,P. Iyer,Net Banking,Returning
ORD100528,06-Feb-2024,CUST1108,Ishaan Malhotra,South,Software,Project Mgmt Tool,-5.0,33.41,A. Sharma,Credit Card,Returning
ORD100526,2025-11-08,CUST1106,Aadhya Mehta,West,Office Supplies,Notebook Pack,5.0,434.37,R. Verma,Debit Card,New
ORD100087,2025-05-26,CUST1087,NAVYA KHAN,North,Office Supplies,Whiteboard,,325.6,M. Gupta,UPI,New
ORD100479,06-10-2024,CUST1059,  Vihaan Iyer  ,WEST,Office Supplies,Pen Set,2.0,302.66,S. Khan,UPI,New
ORD100338,2025-02-25,CUST1338,  AARAV NAIR  ,east,Furniture,Desk Lamp,1.0,310.99,A. Sharma,Credit Card,New
ORD100875,05-Mar-2024,CUST1035,Ananya Sharma, East,Electronics,USB-C Hub,4.0,418.64,P. Iyer,Wallet,New
ORD100657,2024-01-14,CUST1237,Aadhya Singh,east,Furniture,Bookshelf,1.0,341.76,A. Sharma,Debit Card,Returning
ORD100148,22/12/2025,CUST1148,Reyansh Khan,west,Electronics,Webcam HD,2.0,131.03,M. Gupta,Debit Card,Returning
ORD101431,2024-02-29,CUST1171,  NAVYA KHAN  ,south,Office Supplies,Whiteboard,1.0,321.26,R. Verma,Net Banking,Returning
ORD101495,2024-05-23,CUST1235,Kavya Kumar,west,Office Supplies,Desk Organizer,3.0,375.06,N. Joshi,Debit Card,Returning
ORD100028,2025-07-07,CUST1028,Ishaan Singh,south,Software,Antivirus License,1.0,74.67,S. Khan,UPI,Returning
ORD100246,2025-07-31,CUST1246,Sai Joshi,South,Office Supplies,Sticky Notes,2.0,426.69,S. Khan,Debit Card,New
ORD100365,10/12/2025,CUST1365,Ishaan Gupta,SOUTH,Office Supplies,Pen Set,1.0,113.15,P. Iyer,Net Banking,New
ORD101037,07-03-2024,CUST1197,Diya Sharma,WEST,Software,Antivirus License,5.0,,M. Gupta,Debit Card,New
ORD100945,04-Apr-2024,CUST1105,SAI VERMA,south,Software,Project Mgmt Tool,1.0,53.23,R. Verma,Wallet,Returning
